size,type,runtime,filter,runtime_log,runtime_log10,size_log,size_log10
30000,AnnData Backed,0.7875056266784668,Filter5,-0.23888476331934497,-0.10374633452035585,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.010993719100952148,Filter6,-4.510431160083638,-1.9588553638288069,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0020101070404052734,Filter6,-6.2095673043961215,-2.6967808153060853,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.13110828399658203,Filter6,-2.031731701829059,-0.8823698668122633,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.21321845054626465,Filter6,-1.5454380494111506,-0.6711752169825878,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,0.007184743881225586,Filter1,-4.9357954064016525,-2.143588708803656,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0017473697662353516,Filter1,-6.3496436123929465,-2.757615182914487,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.019077301025390625,Filter1,-3.959256078660112,-1.7194830674039938,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8948419094085693,Filter1,-0.11110821384185268,-0.04825368416564312,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006543397903442383,Filter2,-5.029298691334807,-2.1841966694899524,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.002341032028198242,Filter2,-6.057163409149506,-2.6305926445799197,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11925244331359863,Filter2,-2.1265126604206595,-0.9235327141180961,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.1334173679351807,Filter2,0.1252372883832663,0.05438986327337878,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006803035736083984,Filter3,-4.990386334644037,-2.1672972477013,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0023283958435058594,Filter3,-6.062575727697191,-2.6329431846594815,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11571431159973145,Filter3,-2.1566309566696082,-0.9366129239833417,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.6624636650085449,Filter3,-0.41178956789593746,-0.1788379370425301,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006501674652099609,Filter4,-5.035695496479162,-2.1869747666659562,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.003134489059448242,Filter4,-5.765289097622192,-2.5038332416742963,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11519527435302734,Filter4,-2.1611265528028225,-0.9385653365768624,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8952867984771729,Filter4,-0.11061116681299595,-0.04803781938376424,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006994962692260742,Filter5,-4.962565004365586,-2.1552145974821606,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0028312206268310547,Filter5,-5.867047343415955,-2.548026286310682,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11574578285217285,Filter5,-2.1563590199220672,-0.9364948233544582,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8970692157745361,Filter5,-0.10862225627205514,-0.047174046510834435,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.012146711349487305,Filter6,-4.410696816657628,-1.9155412888226468,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.002154827117919922,Filter6,-6.140044782347572,-2.666587567612403,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.13392138481140137,Filter6,-2.0105023317075075,-0.8731500685141917,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.23432612419128418,Filter6,-1.4510414407881345,-0.6301792907472309,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,0.006041049957275391,Filter1,-5.109177448156799,-2.218887572799035,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0020258426666259766,Filter1,-6.201769533315256,-2.6933942863545206,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.0191042423248291,Filter1,-3.957844857345007,-1.7188701817740994,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.55873703956604,Filter1,0.4438759033446892,0.19277285547241968,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006116151809692383,Filter2,-5.0968221694947315,-2.2135217434537227,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0026655197143554688,Filter2,-5.9273562256097065,-2.574218101057182,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1161489486694336,Filter2,-2.152881871296709,-0.9349847168937074,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.6995840072631836,Filter2,0.5303835195079544,0.2303426358147303,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006111860275268555,Filter3,-5.097524088100996,-2.2138265828311683,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.002618551254272461,Filter3,-5.945134070530451,-2.581938921006393,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1159665584564209,Filter3,-2.1544534186078685,-0.935667231218994,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.7500083446502686,Filter3,-0.2876709463133186,-0.12493390458776087,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006646156311035156,Filter4,-5.013716589760388,-2.177429448759726,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.003530740737915039,Filter4,-5.646247589281294,-2.452134171484404,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.12456250190734863,Filter4,-2.082947665696741,-0.904612677305354,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.0049264430999756,Filter4,0.004914347887153212,0.0021342741695435444,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0069904327392578125,Filter5,-4.963212816318209,-2.155495938638496,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0033485889434814453,Filter5,-5.6992162327804525,-2.475138161069989,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.11872220039367676,Filter5,-2.13096896542151,-0.9254680627896432,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.029393196105957,Filter5,0.02896949864206549,0.01258129340375279,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.012606382369995117,Filter6,-4.373552055970218,-1.8994095242244875,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.002387523651123047,Filter6,-6.037498579428907,-2.622052317544696,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.12870001792907715,Filter6,-2.0502710250709972,-0.8904213925944577,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.2777261734008789,Filter6,-1.2811196384773538,-0.5563831896486036,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,0.005580902099609375,Filter1,-5.188404849058891,-2.2532955958263505,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0017235279083251953,Filter1,-6.3633819793185,-2.763581679860617,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.016359806060791016,Filter1,-4.112927802352678,-1.7862218490282364,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.3593454360961914,Filter1,-1.0234711355902697,-0.444487866574109,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.006367683410644531,Filter2,-5.056519547341037,-2.1960185370461414,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0025925636291503906,Filter2,-5.955108074612931,-2.5862705759418945,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.12772369384765625,Filter2,-2.0578859901032853,-0.8937285298878668,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.6592516899108887,Filter2,-0.41664989036804667,-0.1809487482724375,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.006464242935180664,Filter3,-5.04146937567552,-2.1894823305401103,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0029230117797851562,Filter3,-5.835140762828594,-2.53416943442519,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1297149658203125,Filter3,-2.042415806341766,-0.8870099144462096,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.925701379776001,Filter3,-0.07720358038831393,-0.03352908894581885,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.007269859313964844,Filter4,-4.924018339210632,-2.138473993509592,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.00383758544921875,Filter4,-5.562911899419331,-2.415941941231753,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.13992977142333984,Filter4,-1.9666146149230326,-0.8540898752913615,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.237429141998291,Filter4,0.2130359548300697,0.09252033962968968,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.006941080093383789,Filter5,-4.970297883520572,-2.158572944228396,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0038487911224365234,Filter5,-5.559996174161268,-2.41467565784143,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.13093280792236328,Filter5,-2.033071003990895,-0.8829515183507497,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.2224798202514648,Filter5,0.2008814352788818,0.08724169885842359,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.013142824172973633,Filter6,-4.331879359569649,-1.8813113021316914,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.002462625503540039,Filter6,-6.006527220312163,-2.6086016271832504,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.14508485794067383,Filter6,-1.9304364805631438,-0.8383779111733074,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.3079409599304199,Filter6,-1.177847202920756,-0.5115325407536642,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,0.005665779113769531,Filter1,-5.173310862843165,-2.246740360902937,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.0021636486053466797,Filter1,-6.1359593131857455,-2.6648132708994363,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.016201019287109375,Filter1,-4.122681119765744,-1.7904576609609821,10.819778284410283,4.698970004336019
50000,AnnData Backed,0.564988374710083,Filter1,-0.5709501237817458,-0.2479604882003908,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.006713151931762695,Filter2,-5.003686701812886,-2.1730735237700185,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.0028467178344726562,Filter2,-5.861588585372203,-2.545655577814236,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.12438273429870605,Filter2,-2.0843919001205773,-0.9052399003462007,10.819778284410283,4.698970004336019
50000,AnnData Backed,0.9303133487701416,Filter2,-0.07223381542296053,-0.03137074744500976,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.009453773498535156,Filter3,-4.661341305166009,-2.0243948071012996,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.003589630126953125,Filter3,-5.629706110493636,-2.4449502985244047,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.1251072883605957,Filter3,-2.078583602929791,-0.9027173889269882,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.174370527267456,Filter3,0.16073228257159683,0.06980514338455872,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.007113456726074219,Filter4,-4.9457669752437425,-2.147919306127694,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.004353046417236328,Filter4,-5.4368793531937705,-2.3612067018657754,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.11927986145019531,Filter4,-2.1262827700773403,-0.9234328740105497,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.4968042373657227,Filter4,0.4033323269235771,0.1751650039561079,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.007668972015380859,Filter5,-4.870572699263204,-2.115262846998636,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.005147695541381836,Filter5,-5.269206132142883,-2.2883871472004307,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.12764573097229004,Filter5,-2.0584965790791845,-0.8939937053108107,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.3941841125488281,Filter5,0.3323093786163567,0.14432012941778216,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.013921499252319336,Filter6,-4.274320924967622,-1.8563139915970417,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.00279998779296875,Filter6,-5.8781402214645,-2.552843862035591,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.1354997158050537,Filter6,-1.9987857360442585,-0.8680616156709511,10.819778284410283,4.698970004336019
50000,AnnData Backed,0.35880208015441895,Filter6,-1.0249843512824763,-0.4451450477991637,10.819778284410283,4.698970004336019
75000,AnnSql In-Memory,0.004625082015991211,Filter1,-5.3762611749876905,-2.334880561567847,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.003559589385986328,Filter1,-5.638110081785561,-2.448600096882561,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.015302181243896484,Filter1,-4.179759895784611,-1.8152466584197675,11.225243392518447,4.8750612633917
75000,AnnData Backed,8.989379644393921,Filter1,2.1960438410295904,0.9537297221767731,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.006750345230102539,Filter2,-4.998161630205193,-2.170674015658677,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.00499415397644043,Filter2,-5.29948725531303,-2.3015380718990586,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.12708568572998047,Filter2,-2.0628937292378042,-0.8959033633607992,11.225243392518447,4.8750612633917
75000,AnnData Backed,7.68839168548584,Filter2,2.039711618014044,0.8858355003774527,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0066699981689453125,Filter3,-5.010135693575585,-2.175874285306398,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0046613216400146484,Filter3,-5.368456257318306,-2.3314909288923245,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1207728385925293,Filter3,-2.1138438648514275,-0.9180307261100182,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.4407563209533691,Filter3,0.3651681985909311,0.1585905336145922,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.007658958435058594,Filter4,-4.871879279010444,-2.115830287373029,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.00670623779296875,Filter4,-5.004717171833893,-2.1735210512139083,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.126617431640625,Filter4,-2.066585088066312,-0.897506500130745,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.930788516998291,Filter4,0.6579284775098899,0.2857347072695529,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.007853507995605469,Filter5,-4.846794968587165,-2.104936309773851,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0063915252685546875,Filter5,-5.052782342901651,-2.194395489780371,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.12331891059875488,Filter5,-2.092981509941296,-0.9089703204930407,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.9321377277374268,Filter5,0.6586270208982542,0.2860380808084895,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.017385482788085938,Filter6,-4.052119743526197,-1.7598132446246475,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0035910606384277344,Filter6,-5.6293076776575,-2.444777261342262,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.14378142356872559,Filter6,-1.9394610244549395,-0.842297220787208,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.5092635154724121,Filter6,-0.6747896842717555,-0.2930574363244609,11.225243392518447,4.8750612633917
100000,AnnSql In-Memory,0.00500035285949707,Filter1,-5.298246797138702,-2.300999347758916,11.512925464970229,5.0
100000,AnnData Not-Backed,0.004391193389892578,Filter1,-5.428154246037485,-2.357417435973786,11.512925464970229,5.0
100000,AnnSql On-Disk,0.01599907875061035,Filter1,-4.13522413648689,-1.795905023909396,11.512925464970229,5.0
100000,AnnData Backed,3.950629949569702,Filter1,1.3738750471010253,0.5966663517805455,11.512925464970229,5.0
100000,AnnSql In-Memory,0.007321834564208984,Filter2,-4.916894358883929,-2.1353800881645175,11.512925464970229,5.0
100000,AnnData Not-Backed,0.005177974700927734,Filter2,-5.263341283541951,-2.285840075815848,11.512925464970229,5.0
100000,AnnSql On-Disk,0.11662936210632324,Filter2,-2.14875421767317,-0.9331920997017965,11.512925464970229,5.0
100000,AnnData Backed,1.4523720741271973,Filter2,0.373198132975231,0.16207788980773882,11.512925464970229,5.0
100000,AnnSql In-Memory,0.007426261901855469,Filter3,-4.90273265562192,-2.1292297385834758,11.512925464970229,5.0
100000,AnnData Not-Backed,0.006035566329956055,Filter3,-5.110085587914787,-2.2192819728847266,11.512925464970229,5.0
100000,AnnSql On-Disk,0.11842942237854004,Filter3,-2.133438087584447,-0.9265403889201519,11.512925464970229,5.0
100000,AnnData Backed,2.0323574542999268,Filter3,0.7091964267946138,0.3080000947424043,11.512925464970229,5.0
100000,AnnSql In-Memory,0.008043050765991211,Filter4,-4.822946819257271,-2.094579190116273,11.512925464970229,5.0
100000,AnnData Not-Backed,0.00816798210144043,Filter4,-4.807533389424766,-2.0878852225928126,11.512925464970229,5.0
100000,AnnSql On-Disk,0.1187431812286377,Filter4,-2.1307922589485733,-0.9253913201435302,11.512925464970229,5.0
100000,AnnData Backed,2.718027114868164,Filter4,0.9999062917160437,0.434253784912621,11.512925464970229,5.0
100000,AnnSql In-Memory,0.008141517639160156,Filter5,-4.8107786741886,-2.0892946318579506,11.512925464970229,5.0
100000,AnnData Not-Backed,0.00902700424194336,Filter5,-4.7075347227489415,-2.0444563534578197,11.512925464970229,5.0
100000,AnnSql On-Disk,0.11879658699035645,Filter5,-2.130342601503683,-0.9251960363964676,11.512925464970229,5.0
100000,AnnData Backed,2.7201688289642334,Filter5,1.0006939478538206,0.43459585962689473,11.512925464970229,5.0
100000,AnnSql In-Memory,0.03020024299621582,Filter6,-3.499905308401372,-1.5199895626226145,11.512925464970229,5.0
100000,AnnData Not-Backed,0.0047338008880615234,Filter6,-5.353026828753445,-2.3247900132076844,11.512925464970229,5.0
100000,AnnSql On-Disk,0.1440892219543457,Filter6,-1.9373225743718694,-0.8413685037163051,11.512925464970229,5.0
100000,AnnData Backed,0.6925249099731445,Filter6,-0.36741107048723415,-0.1595646005027725,11.512925464970229,5.0
250000,AnnSql On-Disk,0.014232397079467773,Filter1,-4.2522344285393086,-1.846721948073649,12.429216196844383,5.3979400086720375
250000,AnnData Backed,53.82770895957947,Filter1,3.9857883710054125,1.7310058955618017,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.11139297485351562,Filter2,-2.1946910158337007,-0.9531421976592185,12.429216196844383,5.3979400086720375
250000,AnnData Backed,34.50387096405029,Filter2,3.541071519599687,1.5378678209869066,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.12169480323791504,Filter3,-2.1062389813143962,-0.9147279671543687,12.429216196844383,5.3979400086720375
250000,AnnData Backed,4.6978936195373535,Filter3,1.5471142422037085,0.6719031782630017,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.11136603355407715,Filter4,-2.194932903241644,-0.95324724802573,12.429216196844383,5.3979400086720375
250000,AnnData Backed,6.483377695083618,Filter4,1.8692416238022862,0.8118013225612071,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.13222599029541016,Filter5,-2.023242772586329,-0.8786831716848784,12.429216196844383,5.3979400086720375
250000,AnnData Backed,6.279817342758179,Filter5,1.837340894509054,0.7979470118604668,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.16016626358032227,Filter6,-1.8315428559111895,-0.7954289556915524,12.429216196844383,5.3979400086720375
250000,AnnData Backed,1.5881845951080322,Filter6,0.46259159983996156,0.20090097918529248,12.429216196844383,5.3979400086720375
